Year,x,q(x),l(x),d(x),L(x),T(x),e(x),D(x),M(x),A(x),N(x),a(x),12a(x)
2015,0,0.006096,100000,610,99465,7671049,76.71,100000,14542,0.1454,3250567,32.5057,384.57 
2015,1,0.000397,99390,39,99371,7571584,76.18,96777,13948,0.1441,3150567,32.5548,385.16 
2015,2,0.000268,99351,27,99338,7472213,75.21,94196,13911,0.1477,3053790,32.4196,383.54 
2015,3,0.000223,99324,22,99313,7372876,74.23,91695,13886,0.1514,2959594,32.2766,381.82 
2015,4,0.000174,99302,17,99293,7273563,73.25,89264,13867,0.1553,2867899,32.1283,380.04 
2015,5,0.000152,99285,15,99277,7174269,72.26,86902,13851,0.1594,2778635,31.9743,378.19 
2015,6,0.000135,99270,13,99263,7074992,71.27,84605,13839,0.1636,2691733,31.8154,376.28 
2015,7,0.000121,99256,12,99250,6975729,70.28,82369,13827,0.1679,2607128,31.6517,374.32 
2015,8,0.000106,99244,11,99239,6876478,69.29,80194,13818,0.1723,2524759,31.4831,372.30 
2015,9,0.000092,99234,9,99229,6777239,68.30,78077,13809,0.1769,2444565,31.3095,370.21 
2015,10,0.000084,99225,8,99220,6678010,67.30,76018,13802,0.1816,2366487,31.1307,368.07 
2015,11,0.000091,99216,9,99212,6578790,66.31,74013,13796,0.1864,2290470,30.9469,365.86 
2015,12,0.000123,99207,12,99201,6479578,65.31,72061,13790,0.1914,2216457,30.7582,363.60 
2015,13,0.000186,99195,18,99186,6380377,64.32,70157,13781,0.1964,2144396,30.5655,361.29 
2015,14,0.000274,99176,27,99163,6281191,63.33,68300,13768,0.2016,2074239,30.3694,358.93 
2015,15,0.000368,99149,37,99131,6182028,62.35,66486,13750,0.2068,2005938,30.1706,356.55 
2015,16,0.000465,99113,46,99090,6082897,61.37,64715,13726,0.2121,1939452,29.9693,354.13 
2015,17,0.000575,99067,57,99038,5983807,60.40,62984,13697,0.2175,1874737,29.7653,351.68 
2015,18,0.000698,99010,69,98975,5884769,59.44,61293,13662,0.2229,1811753,29.5589,349.21 
2015,19,0.000829,98941,82,98900,5785794,58.48,59640,13620,0.2284,1750460,29.3505,346.71 
2015,20,0.000967,98859,96,98811,5686894,57.53,58024,13572,0.2339,1690821,29.1402,344.18 
2015,21,0.001098,98763,108,98709,5588083,56.58,56444,13517,0.2395,1632797,28.9279,341.64 
2015,22,0.001199,98655,118,98595,5489375,55.64,54899,13457,0.2451,1576353,28.7135,339.06 
2015,23,0.001258,98536,124,98474,5390779,54.71,53392,13393,0.2508,1521454,28.4959,336.45 
2015,24,0.001286,98412,127,98349,5292305,53.78,51923,13327,0.2567,1468062,28.2739,333.79 
2015,25,0.001303,98286,128,98222,5193956,52.85,50493,13262,0.2627,1416139,28.0464,331.06 
2015,26,0.001325,98158,130,98093,5095734,51.91,49101,13198,0.2688,1365646,27.8129,328.25 
2015,27,0.001349,98028,132,97962,4997642,50.98,47747,13135,0.2751,1316545,27.5733,325.38 
2015,28,0.001381,97895,135,97828,4899680,50.05,46429,13072,0.2816,1268798,27.3277,322.43 
2015,29,0.001418,97760,139,97691,4801852,49.12,45146,13010,0.2882,1222369,27.0759,319.41 
2015,30,0.001459,97622,142,97550,4704162,48.19,43897,12947,0.2950,1177223,26.8180,316.32 
2015,31,0.001497,97479,146,97406,4606611,47.26,42680,12885,0.3019,1133326,26.5538,313.15 
2015,32,0.001532,97333,149,97259,4509205,46.33,41496,12823,0.3090,1090646,26.2831,309.90 
2015,33,0.001564,97184,152,97108,4411946,45.40,40343,12761,0.3163,1049150,26.0056,306.57 
2015,34,0.001597,97032,155,96955,4314838,44.47,39221,12700,0.3238,1008806,25.7210,303.15 
2015,35,0.001639,96877,159,96798,4217883,43.54,38129,12639,0.3315,969585,25.4290,299.65 
2015,36,0.001694,96718,164,96637,4121085,42.61,37066,12578,0.3393,931456,25.1298,296.06 
2015,37,0.001755,96555,169,96470,4024449,41.68,36030,12517,0.3474,894390,24.8234,292.38 
2015,38,0.001821,96385,176,96297,3927979,40.75,35021,12455,0.3556,858360,24.5096,288.62 
2015,39,0.001900,96210,183,96118,3831682,39.83,34039,12393,0.3641,823339,24.1884,284.76 
2015,40,0.001993,96027,191,95931,3735563,38.90,33081,12330,0.3727,789300,23.8598,280.82 
2015,41,0.002113,95835,202,95734,3639632,37.98,32147,12266,0.3816,756220,23.5239,276.79 
2015,42,0.002274,95633,217,95524,3543898,37.06,31236,12200,0.3906,724073,23.1811,272.67 
2015,43,0.002483,95416,237,95297,3448374,36.14,30345,12130,0.3997,692837,22.8319,268.48 
2015,44,0.002737,95179,260,95048,3353077,35.23,29474,12057,0.4091,662492,22.4771,264.23 
2015,45,0.003024,94918,287,94775,3258029,34.32,28621,11978,0.4185,633018,22.1175,259.91 
2015,46,0.003338,94631,316,94473,3163254,33.43,27784,11894,0.4281,604397,21.7535,255.54 
2015,47,0.003683,94315,347,94142,3068781,32.54,26963,11804,0.4378,576613,21.3852,251.12 
2015,48,0.004057,93968,381,93777,2974639,31.66,26158,11707,0.4476,549650,21.0130,246.66 
2015,49,0.004462,93587,418,93378,2880862,30.78,25367,11604,0.4574,523493,20.6371,242.14 
2015,50,0.004893,93169,456,92941,2787484,29.92,24589,11494,0.4674,498126,20.2577,237.59 
2015,51,0.005358,92713,497,92465,2694543,29.06,23826,11377,0.4775,473537,19.8749,233.00 
2015,52,0.005876,92217,542,91946,2602078,28.22,23075,11252,0.4876,449711,19.4889,228.37 
2015,53,0.006456,91675,592,91379,2510132,27.38,22337,11120,0.4978,426635,19.1004,223.70 
2015,54,0.007085,91083,645,90760,2418754,26.56,21609,10980,0.5081,404299,18.7099,219.02 
2015,55,0.007770,90437,703,90086,2327994,25.74,20892,10831,0.5184,382690,18.3178,214.31 
2015,56,0.008471,89735,760,89355,2237908,24.94,20184,10673,0.5288,361798,17.9247,209.60 
2015,57,0.009138,88975,813,88568,2148553,24.15,19487,10506,0.5391,341614,17.5301,204.86 
2015,58,0.009746,88161,859,87732,2059985,23.37,18802,10333,0.5496,322127,17.1330,200.10 
2015,59,0.010327,87302,902,86852,1972253,22.59,18129,10154,0.5601,303325,16.7317,195.28 
2015,60,0.010957,86401,947,85927,1885402,21.82,17470,9972,0.5708,285196,16.3250,190.40 
2015,61,0.011668,85454,997,84956,1799474,21.06,16824,9786,0.5816,267726,15.9131,185.46 
2015,62,0.012433,84457,1050,83932,1714519,20.30,16191,9595,0.5926,250902,15.4966,180.46 
2015,63,0.013260,83407,1106,82854,1630587,19.55,15569,9399,0.6037,234711,15.0754,175.41 
2015,64,0.014170,82301,1166,81718,1547733,18.81,14959,9198,0.6149,219142,14.6497,170.30 
2015,65,0.015203,81135,1233,80518,1466015,18.07,14359,8991,0.6262,204184,14.2198,165.14 
2015,66,0.016368,79901,1308,79247,1385497,17.34,13769,8779,0.6376,189824,13.7863,159.94 
2015,67,0.017649,78593,1387,77900,1306250,16.62,13188,8559,0.6490,176055,13.3500,154.70 
2015,68,0.019053,77206,1471,76471,1228350,15.91,12614,8332,0.6606,162868,12.9114,149.44 
2015,69,0.020612,75735,1561,74955,1151879,15.21,12049,8098,0.6721,150253,12.4706,144.15 
2015,70,0.022423,74174,1663,73343,1076924,14.52,11490,7857,0.6838,138205,12.0282,138.84 
2015,71,0.024486,72511,1776,71623,1003581,13.84,10937,7606,0.6954,126715,11.5858,133.53 
2015,72,0.026730,70736,1891,69790,931958,13.18,10389,7345,0.7070,115778,11.1445,128.23 
2015,73,0.029150,68845,2007,67841,862168,12.52,9845,7075,0.7186,105389,10.7045,122.95 
2015,74,0.031823,66838,2127,65774,794326,11.88,9307,6795,0.7301,95543,10.2657,117.69 
2015,75,0.034924,64711,2260,63581,728552,11.26,8774,6507,0.7416,86236,9.8287,112.44 
2015,76,0.038496,62451,2404,61249,664971,10.65,8245,6208,0.7530,77462,9.3952,107.24 
2015,77,0.042458,60047,2549,58772,603722,10.05,7719,5899,0.7643,69218,8.9671,102.10 
2015,78,0.046824,57497,2692,56151,544950,9.48,7197,5580,0.7754,61498,8.5450,97.04 
2015,79,0.051695,54805,2833,53389,488798,8.92,6680,5252,0.7863,54301,8.1293,92.05 
2015,80,0.057278,51972,2977,50484,435410,8.38,6168,4916,0.7970,47622,7.7210,87.15 
2015,81,0.063626,48995,3117,47436,384926,7.86,5662,4572,0.8075,41454,7.3218,82.36 
2015,82,0.070656,45878,3242,44257,337490,7.36,5162,4221,0.8177,35792,6.9337,77.70 
2015,83,0.078393,42636,3342,40965,293233,6.88,4671,3866,0.8276,30630,6.5572,73.19 
2015,84,0.086957,39294,3417,37585,252268,6.42,4192,3509,0.8372,25959,6.1927,68.81 
2015,85,0.096495,35877,3462,34146,214682,5.98,3727,3154,0.8464,21767,5.8408,64.59 
2015,86,0.107132,32415,3473,30679,180536,5.57,3279,2804,0.8553,18040,5.5024,60.53 
2015,87,0.118956,28942,3443,27221,149858,5.18,2850,2462,0.8638,14762,5.1788,56.65 
2015,88,0.132012,25499,3366,23816,122637,4.81,2445,2132,0.8719,11911,4.8711,52.95 
2015,89,0.146309,22133,3238,20514,98820,4.46,2067,1818,0.8796,9466,4.5803,49.46 
2015,90,0.161835,18895,3058,17366,78306,4.14,1718,1523,0.8868,7399,4.3071,46.18 
2015,91,0.178564,15837,2828,14423,60940,3.85,1402,1253,0.8935,5681,4.0522,43.13 
2015,92,0.196461,13009,2556,11731,46517,3.58,1121,1009,0.8997,4279,3.8160,40.29 
2015,93,0.215482,10453,2253,9327,34786,3.33,877,794,0.9054,3158,3.5991,37.69 
2015,94,0.235574,8201,1932,7235,25459,3.10,670,610,0.9106,2280,3.4024,35.33 
2015,95,0.255502,6269,1602,5468,18224,2.91,499,457,0.9151,1610,3.2276,33.23 
2015,96,0.274907,4667,1283,4026,12756,2.73,362,332,0.9192,1111,3.0729,31.37 
2015,97,0.293408,3384,993,2888,8730,2.58,255,236,0.9228,750,2.9359,29.73 
2015,98,0.310616,2391,743,2020,5842,2.44,176,163,0.9260,494,2.8138,28.27 
2015,99,0.326146,1648,538,1380,3822,2.32,118,110,0.9290,319,2.7020,26.92 
2015,100,0.342454,1111,380,921,2443,2.20,77,72,0.9318,201,2.5940,25.63 
2015,101,0.359576,730,263,599,1522,2.08,50,46,0.9345,123,2.4897,24.38 
2015,102,0.377555,468,177,379,923,1.97,31,29,0.9372,74,2.3889,23.17 
2015,103,0.396433,291,115,233,544,1.87,19,18,0.9398,43,2.2916,22.00 
2015,104,0.416255,176,73,139,310,1.76,11,10,0.9422,24,2.1977,20.87 
2015,105,0.437067,103,45,80,171,1.67,6,6,0.9446,13,2.1071,19.79 
2015,106,0.458921,58,27,44,91,1.57,3,3,0.9469,7,2.0198,18.74 
2015,107,0.481867,31,15,24,46,1.48,2,2,0.9491,3,1.9357,17.73 
2015,108,0.505960,16,8,12,23,1.40,1,1,0.9512,2,1.8546,16.76 
2015,109,0.531258,8,4,6,10,1.31,0,0,0.9533,1,1.7766,15.82 
2015,110,0.557821,4,2,3,5,1.23,0,0,0.9553,0,1.7014,14.92 
2015,111,0.585712,2,1,1,2,1.16,0,0,0.9572,0,1.6291,14.05 
2015,112,0.614998,1,0,0,1,1.08,0,0,0.9590,0,1.5596,13.22 
2015,113,0.645748,0,0,0,0,1.01,0,0,0.9608,0,1.4927,12.41 
2015,114,0.678035,0,0,0,0,0.94,0,0,0.9624,0,1.4285,11.64 
2015,115,0.711937,0,0,0,0,0.88,0,0,0.9641,0,1.3667,10.90 
2015,116,0.747533,0,0,0,0,0.82,0,0,0.9656,0,1.3074,10.19 
2015,117,0.784910,0,0,0,0,0.76,0,0,0.9671,0,1.2504,9.51 
2015,118,0.824156,0,0,0,0,0.70,0,0,0.9686,0,1.1958,8.85 
2015,119,0.865363,0,0,0,0,0.65,0,0,0.9699,0,1.1433,8.22 
2016,0,0.005972,100000,597,99476,7685915,76.86,100000,14477,0.1448,3253041,32.5304,384.86 
2016,1,0.000390,99403,39,99383,7586440,76.32,96790,13896,0.1436,3153041,32.5763,385.42 
2016,2,0.000263,99364,26,99351,7487056,75.35,94208,13859,0.1471,3056251,32.4415,383.80 
2016,3,0.000219,99338,22,99327,7387705,74.37,91707,13835,0.1509,2962043,32.2989,382.09 
2016,4,0.000170,99316,17,99308,7288378,73.39,89277,13815,0.1547,2870336,32.1510,380.31 
2016,5,0.000149,99299,15,99292,7189070,72.40,86915,13800,0.1588,2781059,31.9975,378.47 
2016,6,0.000133,99284,13,99278,7089779,71.41,84617,13788,0.1629,2694145,31.8392,376.57 
2016,7,0.000118,99271,12,99265,6990501,70.42,82382,13777,0.1672,2609527,31.6761,374.61 
2016,8,0.000104,99260,10,99254,6891235,69.43,80206,13767,0.1716,2527146,31.5081,372.60 
2016,9,0.000091,99249,9,99245,6791981,68.43,78090,13759,0.1762,2446939,31.3350,370.52 
2016,10,0.000083,99240,8,99236,6692736,67.44,76030,13752,0.1809,2368850,31.1569,368.38 
2016,11,0.000090,99232,9,99227,6593500,66.45,74025,13746,0.1857,2292820,30.9737,366.18 
2016,12,0.000121,99223,12,99217,6494273,65.45,72072,13740,0.1906,2218795,30.7858,363.93 
2016,13,0.000182,99211,18,99202,6395056,64.46,70169,13731,0.1957,2146723,30.5937,361.62 
2016,14,0.000266,99193,26,99180,6295854,63.47,68312,13719,0.2008,2076555,30.3983,359.28 
2016,15,0.000356,99167,35,99149,6196674,62.49,66498,13701,0.2060,2008243,30.2000,356.90 
2016,16,0.000450,99131,45,99109,6097525,61.51,64727,13678,0.2113,1941745,29.9991,354.49 
2016,17,0.000557,99087,55,99059,5998416,60.54,62997,13650,0.2167,1877018,29.7955,352.05 
2016,18,0.000679,99031,67,98998,5899357,59.57,61306,13615,0.2221,1814021,29.5895,349.57 
2016,19,0.000809,98964,80,98924,5800359,58.61,59654,13575,0.2276,1752715,29.3813,347.08 
2016,20,0.000947,98884,94,98837,5701435,57.66,58039,13528,0.2331,1693061,29.1712,344.55 
2016,21,0.001077,98791,106,98737,5602598,56.71,56459,13474,0.2387,1635022,28.9593,342.01 
2016,22,0.001179,98684,116,98626,5503860,55.77,54916,13415,0.2443,1578563,28.7451,339.44 
2016,23,0.001239,98568,122,98507,5405234,54.84,53409,13352,0.2500,1523647,28.5279,336.83 
2016,24,0.001269,98446,125,98383,5306728,53.91,51940,13288,0.2558,1470238,28.3062,334.17 
2016,25,0.001289,98321,127,98257,5208345,52.97,50511,13223,0.2618,1418298,28.0791,331.45 
2016,26,0.001313,98194,129,98129,5110087,52.04,49119,13160,0.2679,1367787,27.8462,328.65 
2016,27,0.001340,98065,131,97999,5011958,51.11,47765,13097,0.2742,1318668,27.6073,325.79 
2016,28,0.001374,97934,135,97866,4913959,50.18,46447,13035,0.2806,1270902,27.3623,322.85 
2016,29,0.001413,97799,138,97730,4816092,49.24,45164,12973,0.2872,1224455,27.1113,319.84 
2016,30,0.001455,97661,142,97590,4718362,48.31,43914,12911,0.2940,1179291,26.8543,316.75 
2016,31,0.001494,97519,146,97446,4620772,47.38,42698,12848,0.3009,1135377,26.5911,313.59 
2016,32,0.001530,97373,149,97299,4523326,46.45,41513,12786,0.3080,1092679,26.3213,310.36 
2016,33,0.001561,97224,152,97148,4426028,45.52,40360,12724,0.3153,1051166,26.0449,307.04 
2016,34,0.001592,97072,154,96995,4328880,44.59,39237,12663,0.3227,1010806,25.7613,303.64 
2016,35,0.001632,96918,158,96839,4231885,43.66,38145,12602,0.3304,971569,25.4704,300.14 
2016,36,0.001684,96760,163,96678,4135046,42.74,37082,12542,0.3382,933424,25.1722,296.57 
2016,37,0.001741,96597,168,96513,4038368,41.81,36046,12481,0.3463,896342,24.8667,292.90 
2016,38,0.001803,96428,174,96342,3941855,40.88,35037,12420,0.3545,860296,24.5539,289.15 
2016,39,0.001876,96255,181,96164,3845514,39.95,34054,12358,0.3629,825259,24.2335,285.30 
2016,40,0.001963,96074,189,95980,3749349,39.03,33097,12296,0.3715,791205,23.9056,281.37 
2016,41,0.002077,95886,199,95786,3653369,38.10,32164,12233,0.3803,758108,23.5704,277.34 
2016,42,0.002233,95686,214,95579,3557584,37.18,31253,12168,0.3893,725944,23.2280,273.24 
2016,43,0.002439,95473,233,95356,3462004,36.26,30363,12100,0.3985,694691,22.8793,269.05 
2016,44,0.002690,95240,256,95112,3366648,35.35,29493,12028,0.4078,664328,22.5249,264.80 
2016,45,0.002975,94984,283,94842,3271536,34.44,28640,11950,0.4173,634835,22.1657,260.49 
2016,46,0.003286,94701,311,94545,3176694,33.54,27804,11867,0.4268,606194,21.8021,256.12 
2016,47,0.003629,94390,342,94219,3082149,32.65,26984,11779,0.4365,578390,21.4342,251.71 
2016,48,0.004000,94047,376,93859,2987930,31.77,26180,11683,0.4463,551405,21.0623,247.25 
2016,49,0.004403,93671,412,93465,2894071,30.90,25389,11581,0.4561,525226,20.6867,242.74 
2016,50,0.004828,93259,450,93034,2800606,30.03,24613,11472,0.4661,499836,20.3077,238.19 
2016,51,0.005290,92808,491,92563,2707572,29.17,23850,11357,0.4762,475223,19.9252,233.60 
2016,52,0.005809,92317,536,92049,2615009,28.33,23100,11234,0.4863,451373,19.5395,228.97 
2016,53,0.006395,91781,587,91488,2522960,27.49,22362,11103,0.4965,428272,19.1514,224.32 
2016,54,0.007033,91194,641,90874,2431472,26.66,21635,10964,0.5068,405910,18.7614,219.64 
2016,55,0.007727,90553,700,90203,2340598,25.85,20918,10816,0.5170,384274,18.3702,214.94 
2016,56,0.008435,89853,758,89474,2250395,25.05,20211,10658,0.5274,363356,17.9781,210.24 
2016,57,0.009102,89095,811,88690,2160921,24.25,19514,10492,0.5377,343145,17.5848,205.52 
2016,58,0.009700,88284,856,87856,2072231,23.47,18828,10319,0.5481,323631,17.1890,200.77 
2016,59,0.010264,87428,897,86980,1984375,22.70,18155,10142,0.5586,304803,16.7890,195.97 
2016,60,0.010873,86531,941,86060,1897395,21.93,17496,9960,0.5693,286649,16.3834,191.10 
2016,61,0.011564,85590,990,85095,1811335,21.16,16851,9775,0.5801,269152,15.9725,186.17 
2016,62,0.012308,84600,1041,84080,1726240,20.40,16218,9585,0.5910,252301,15.5566,181.18 
2016,63,0.013115,83559,1096,83011,1642160,19.65,15598,9391,0.6021,236083,15.1359,176.13 
2016,64,0.014005,82463,1155,81886,1559149,18.91,14988,9192,0.6133,220486,14.7106,171.03 
2016,65,0.015016,81308,1221,80698,1477263,18.17,14390,8987,0.6246,205497,14.2807,165.87 
2016,66,0.016157,80087,1294,79440,1396566,17.44,13801,8777,0.6360,191107,13.8473,160.67 
2016,67,0.017412,78793,1372,78107,1317125,16.72,13221,8560,0.6474,177306,13.4108,155.43 
2016,68,0.018785,77421,1454,76694,1239018,16.00,12649,8336,0.6590,164085,12.9718,150.16 
2016,69,0.020313,75967,1543,75195,1162324,15.30,12085,8104,0.6706,151436,12.5304,144.86 
2016,70,0.022089,74424,1644,73602,1087129,14.61,11529,7865,0.6822,139350,12.0872,139.55 
2016,71,0.024116,72780,1755,71902,1013527,13.93,10978,7617,0.6939,127822,11.6438,134.23 
2016,72,0.026321,71025,1869,70090,941625,13.26,10431,7359,0.7055,116844,11.2013,128.92 
2016,73,0.028699,69155,1985,68163,871535,12.60,9890,7092,0.7171,106413,10.7599,123.62 
2016,74,0.031327,67171,2104,66118,803372,11.96,9353,6816,0.7287,96523,10.3196,118.34 
2016,75,0.034383,65066,2237,63948,737253,11.33,8822,6530,0.7402,87170,9.8808,113.07 
2016,76,0.037909,62829,2382,61638,673305,10.72,8295,6235,0.7517,78347,9.4453,107.84 
2016,77,0.041822,60447,2528,59183,611667,10.12,7771,5929,0.7630,70053,9.0151,102.68 
2016,78,0.046141,57919,2672,56583,552484,9.54,7250,5612,0.7741,62282,8.5908,97.59 
2016,79,0.050963,55247,2816,53839,495900,8.98,6734,5287,0.7851,55032,8.1729,92.57 
2016,80,0.056492,52431,2962,50950,442061,8.43,6222,4953,0.7959,48299,7.7621,87.65 
2016,81,0.062787,49469,3106,47916,391111,7.91,5717,4610,0.8065,42076,7.3605,82.83 
2016,82,0.069775,46363,3235,44746,343194,7.40,5217,4261,0.8168,36360,6.9698,78.14 
2016,83,0.077485,43128,3342,41457,298448,6.92,4725,3906,0.8267,31143,6.5909,73.59 
2016,84,0.086030,39787,3423,38075,256991,6.46,4244,3550,0.8364,26418,6.2241,69.19 
2016,85,0.095548,36364,3474,34626,218916,6.02,3777,3194,0.8457,22173,5.8702,64.94 
2016,86,0.106154,32889,3491,31144,184289,5.60,3327,2843,0.8546,18396,5.5301,60.86 
2016,87,0.117932,29398,3467,27664,153146,5.21,2895,2499,0.8632,15070,5.2049,56.96 
2016,88,0.130925,25931,3395,24233,125481,4.84,2487,2167,0.8713,12174,4.8958,53.25 
2016,89,0.145143,22536,3271,20900,101248,4.49,2104,1850,0.8790,9688,4.6038,49.75 
2016,90,0.160578,19265,3094,17718,80347,4.17,1752,1552,0.8862,7583,4.3294,46.45 
2016,91,0.177207,16171,2866,14739,62629,3.87,1432,1278,0.8929,5832,4.0734,43.38 
2016,92,0.194999,13306,2595,12008,47890,3.60,1147,1031,0.8991,4400,3.8362,40.53 
2016,93,0.213912,10711,2291,9566,35882,3.35,899,814,0.9049,3253,3.6184,37.92 
2016,94,0.233898,8420,1969,7435,26316,3.13,688,626,0.9101,2354,3.4209,35.55 
2016,95,0.253720,6451,1637,5632,18881,2.93,513,470,0.9147,1666,3.2453,33.44 
2016,96,0.273018,4814,1314,4157,13249,2.75,373,343,0.9188,1153,3.0899,31.58 
2016,97,0.291412,3500,1020,2990,9092,2.60,264,244,0.9224,780,2.9523,29.93 
2016,98,0.308514,2480,765,2097,6103,2.46,182,169,0.9256,516,2.8296,28.46 
2016,99,0.323940,1715,555,1437,4005,2.34,123,114,0.9286,333,2.7174,27.11 
2016,100,0.340137,1159,394,962,2568,2.22,81,75,0.9314,211,2.6088,25.81 
2016,101,0.357144,765,273,628,1606,2.10,52,48,0.9342,130,2.5040,24.55 
2016,102,0.375001,492,184,400,978,1.99,32,30,0.9368,78,2.4027,23.33 
2016,103,0.393751,307,121,247,578,1.88,20,19,0.9394,46,2.3049,22.16 
2016,104,0.413438,186,77,148,331,1.78,12,11,0.9419,26,2.2106,21.03 
2016,105,0.434110,109,47,86,184,1.68,7,6,0.9443,14,2.1195,19.93 
2016,106,0.455816,62,28,48,98,1.59,4,3,0.9466,7,2.0318,18.88 
2016,107,0.478606,34,16,26,50,1.49,2,2,0.9488,4,1.9472,17.87 
2016,108,0.502537,18,9,13,25,1.41,1,1,0.9510,2,1.8657,16.89 
2016,109,0.527664,9,5,6,12,1.32,0,0,0.9530,1,1.7872,15.95 
2016,110,0.554047,4,2,3,5,1.24,0,0,0.9550,0,1.7117,15.04 
2016,111,0.581749,2,1,1,2,1.17,0,0,0.9569,0,1.6390,14.17 
2016,112,0.610837,1,0,1,1,1.09,0,0,0.9587,0,1.5691,13.33 
2016,113,0.641378,0,0,0,0,1.02,0,0,0.9605,0,1.5019,12.52 
2016,114,0.673447,0,0,0,0,0.95,0,0,0.9622,0,1.4373,11.75 
2016,115,0.707120,0,0,0,0,0.89,0,0,0.9638,0,1.3752,11.00 
2016,116,0.742476,0,0,0,0,0.83,0,0,0.9654,0,1.3155,10.29 
2016,117,0.779600,0,0,0,0,0.77,0,0,0.9669,0,1.2582,9.60 
2016,118,0.818579,0,0,0,0,0.71,0,0,0.9684,0,1.2032,8.94 
2016,119,0.859508,0,0,0,0,0.65,0,0,0.9698,0,1.1505,8.31 
2017,0,0.005854,100000,585,99486,7700188,77.00,100000,14415,0.1441,3255403,32.5540,385.15 
2017,1,0.000383,99415,38,99396,7600701,76.45,96801,13845,0.1430,3155403,32.5968,385.66 
2017,2,0.000259,99376,26,99364,7501306,75.48,94220,13809,0.1466,3058602,32.4624,384.05 
2017,3,0.000215,99351,21,99340,7401942,74.50,91719,13785,0.1503,2964382,32.3202,382.34 
2017,4,0.000168,99329,17,99321,7302602,73.52,89289,13766,0.1542,2872663,32.1728,380.57 
2017,5,0.000146,99313,15,99305,7203281,72.53,86927,13751,0.1582,2783374,32.0198,378.74 
2017,6,0.000130,99298,13,99292,7103976,71.54,84629,13739,0.1623,2696448,31.8620,376.84 
2017,7,0.000116,99285,12,99280,7004684,70.55,82393,13728,0.1666,2611819,31.6994,374.89 
2017,8,0.000102,99274,10,99269,6905404,69.56,80218,13719,0.1710,2529426,31.5320,372.88 
2017,9,0.000089,99264,9,99259,6806136,68.57,78101,13711,0.1756,2449208,31.3595,370.81 
2017,10,0.000082,99255,8,99251,6706876,67.57,76041,13704,0.1802,2371107,31.1820,368.68 
2017,11,0.000089,99247,9,99242,6607626,66.58,74036,13698,0.1850,2295066,30.9994,366.49 
2017,12,0.000119,99238,12,99232,6508383,65.58,72083,13692,0.1899,2221030,30.8122,364.25 
2017,13,0.000178,99226,18,99217,6409151,64.59,70179,13683,0.1950,2148947,30.6207,361.95 
2017,14,0.000259,99208,26,99196,6309934,63.60,68322,13671,0.2001,2078768,30.4259,359.61 
2017,15,0.000347,99183,34,99166,6210738,62.62,66509,13654,0.2053,2010445,30.2282,357.24 
2017,16,0.000437,99148,43,99127,6111573,61.64,64738,13631,0.2106,1943937,30.0278,354.83 
2017,17,0.000543,99105,54,99078,6012446,60.67,63008,13604,0.2159,1879199,29.8246,352.40 
2017,18,0.000663,99051,66,99018,5913368,59.70,61319,13571,0.2213,1816190,29.6189,349.93 
2017,19,0.000792,98986,78,98946,5814350,58.74,59667,13531,0.2268,1754872,29.4111,347.43 
2017,20,0.000929,98907,92,98861,5715403,57.79,58052,13485,0.2323,1695205,29.2014,344.92 
2017,21,0.001059,98815,105,98763,5616542,56.84,56474,13432,0.2379,1637153,28.9897,342.38 
2017,22,0.001161,98711,115,98653,5517779,55.90,54931,13374,0.2435,1580679,28.7760,339.81 
2017,23,0.001223,98596,121,98536,5419126,54.96,53424,13312,0.2492,1525749,28.5591,337.21 
2017,24,0.001254,98475,124,98414,5320590,54.03,51956,13249,0.2550,1472324,28.3378,334.55 
2017,25,0.001276,98352,126,98289,5222176,53.10,50527,13185,0.2610,1420368,28.1112,331.83 
2017,26,0.001302,98226,128,98163,5123887,52.16,49136,13122,0.2671,1369841,27.8788,329.05 
2017,27,0.001330,98099,130,98033,5025725,51.23,47782,13060,0.2733,1320706,27.6405,326.19 
2017,28,0.001366,97968,134,97901,4927691,50.30,46464,12998,0.2797,1272924,27.3962,323.25 
2017,29,0.001407,97834,138,97765,4829790,49.37,45180,12936,0.2863,1226460,27.1460,320.25 
2017,30,0.001450,97697,142,97626,4732025,48.44,43931,12874,0.2931,1181280,26.8897,317.18 
2017,31,0.001490,97555,145,97482,4634399,47.51,42714,12812,0.3000,1137350,26.6274,314.03 
2017,32,0.001526,97410,149,97335,4536917,46.58,41529,12750,0.3070,1094636,26.3586,310.80 
2017,33,0.001556,97261,151,97185,4439581,45.65,40375,12689,0.3143,1053108,26.0831,307.50 
2017,34,0.001585,97110,154,97033,4342396,44.72,39252,12628,0.3217,1012732,25.8005,304.11 
2017,35,0.001623,96956,157,96877,4245363,43.79,38160,12567,0.3293,973480,25.5105,300.63 
2017,36,0.001673,96798,162,96717,4148486,42.86,37096,12507,0.3371,935320,25.2132,297.06 
2017,37,0.001727,96636,167,96553,4051769,41.93,36061,12446,0.3451,898224,24.9086,293.40 
2017,38,0.001785,96470,172,96383,3955216,41.00,35052,12386,0.3533,862163,24.5967,289.66 
2017,39,0.001853,96297,178,96208,3858832,40.07,34070,12325,0.3618,827111,24.2771,285.83 
2017,40,0.001936,96119,186,96026,3762624,39.15,33112,12263,0.3704,793041,23.9500,281.90 
2017,41,0.002046,95933,196,95835,3666599,38.22,32179,12201,0.3791,759929,23.6153,277.88 
